C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_03_419.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_03_419.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_03_419.jpg, -0.3453501, 0.6622033, 0, 14.94098
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_03_520.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_03_520.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_03_520.jpg, -0.08487575, 0.4017289, 0, 15.16281
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_03_654.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_03_654.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_03_654.jpg, 0, 0, 0, 15.19188
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_03_773.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_03_773.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_03_773.jpg, -0.3372189, 0, 0, 14.96994
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_03_867.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_03_867.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_03_867.jpg, -0.643689, 0, 0, 14.41545
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_03_972.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_03_972.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_03_972.jpg, -0.8618152, 0, 0, 14.27903
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_088.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_088.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_088.jpg, -0.5190997, 0, 0, 14.1782
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_196.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_196.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_196.jpg, -0.1884856, 0, 0, 13.79776
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_313.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_313.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_313.jpg, 0, 0, 0, 13.57932
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_420.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_420.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_420.jpg, 0, 0.2973639, 0, 13.92759
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_557.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_557.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_557.jpg, 0, 0.7308951, 0, 14.9966
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_659.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_659.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_659.jpg, 0, 1, 0, 15.75728
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_770.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_770.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_770.jpg, 0, 1, 0, 17.05854
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_882.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_882.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_882.jpg, 0, 1, 0, 18.12634
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_04_987.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_04_987.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_04_987.jpg, -0.3129303, 1, 0, 19.2933
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_089.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_089.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_089.jpg, -0.005505916, 1, 0, 20.30381
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_193.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_193.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_193.jpg, 0, 1, 0, 21.32092
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_297.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_297.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_297.jpg, 0, 1, 0, 22.30201
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_408.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_408.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_408.jpg, 0, 1, 0, 23.48539
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_550.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_550.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_550.jpg, -0.4210737, 1, 0, 24.61945
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_661.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_661.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_661.jpg, -0.08885908, 1, 0, 25.57763
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_768.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_768.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_768.jpg, 0, 1, 0, 26.70886
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_05_899.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_05_899.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_05_899.jpg, 0, 1, 0, 27.83416
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_026.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_026.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_026.jpg, 0, 1, 0, 29.13121
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_126.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_126.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_126.jpg, 0, 1, 0, 30.04652
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_255.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_255.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_255.jpg, -0.3826398, 1, 0, 30.16679
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_405.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_405.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_405.jpg, 0, 1, 0, 30.18984
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_548.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_548.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_548.jpg, 0, 1, 0, 30.19032
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_670.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_670.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_670.jpg, 0, 1, 0, 30.19031
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_811.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_811.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_811.jpg, -0.4231278, 1, 0, 30.1654
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_06_914.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_06_914.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_06_914.jpg, -0.1102485, 1, 0, 30.19246
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_039.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_039.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_039.jpg, 0, 1, 0, 30.19006
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_143.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_143.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_143.jpg, 0, 1, 0, 30.19025
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_251.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_251.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_251.jpg, 0, 1, 0, 30.19048
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_377.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_377.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_377.jpg, 0, 1, 0, 30.1903
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_483.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_483.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_483.jpg, -0.3218187, 1, 0, 30.17115
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_590.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_590.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_590.jpg, 0, 1, 0, 30.18974
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_697.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_697.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_697.jpg, 0, 1, 0, 30.19005
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_798.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_798.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_798.jpg, 0, 1, 0, 30.19027
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_07_903.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_07_903.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_07_903.jpg, 0, 1, 0, 30.19022
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_010.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_010.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_010.jpg, 0, 1, 0, 30.19032
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_112.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_112.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_112.jpg, -0.3043536, 1, 0, 30.1731
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_237.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_237.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_237.jpg, 0, 1, 0, 30.18987
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_340.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_340.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_340.jpg, 0, 1, 0, 30.19024
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_453.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_453.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_453.jpg, 0, 1, 0, 30.19031
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_554.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_554.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_554.jpg, 0, 1, 0, 30.19032
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_656.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_656.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_656.jpg, 0, 1, 0, 30.19032
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_764.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_764.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_764.jpg, -0.3238101, 1, 0, 30.17055
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_872.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_872.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_872.jpg, -0.0002202056, 1, 0, 30.18962
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_08_989.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_08_989.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_08_989.jpg, 0, 1, 0, 30.19026
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_099.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_099.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_099.jpg, 0, 1, 0, 30.19029
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_222.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_222.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_222.jpg, 0, 1, 0, 30.19028
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_361.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_361.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_361.jpg, -0.4145196, 1, 0, 30.16642
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_466.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_466.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_466.jpg, -0.0989202, 1, 0, 30.19143
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_568.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_568.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_568.jpg, 0, 1, 0, 30.18982
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_675.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_675.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_675.jpg, 0, 1, 0, 30.18984
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_786.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_786.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_786.jpg, 0, 1, 0, 30.19028
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_09_925.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_09_925.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_09_925.jpg, 0, 1, 0, 30.19032
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_128.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_128.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_128.jpg, -0.6059865, 1, 0, 30.1484
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_291.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_291.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_291.jpg, -0.1127574, 1, 0, 30.19234
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_413.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_413.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_413.jpg, 0, 1, 0, 30.18987
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_511.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_511.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_511.jpg, -0.3007248, 1, 0, 30.17716
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_618.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_618.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_618.jpg, -0.02380859, 1, 0, 30.18726
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_724.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_724.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_724.jpg, 0, 1, 0, 30.18958
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_831.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_831.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_831.jpg, 0, 1, 0, 30.1878
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_10_941.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_10_941.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_10_941.jpg, 0, 1, 0, 30.19002
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_054.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_054.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_054.jpg, 0.3350841, 1, 0, 30.16623
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_162.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_162.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_162.jpg, 0.04494691, 1, 0, 30.18988
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_266.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_266.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_266.jpg, 0, 1, 0, 30.1896
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_377.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_377.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_377.jpg, 0, 1, 0, 30.18992
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_493.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_493.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_493.jpg, 0, 1, 0, 30.18939
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_637.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_637.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_637.jpg, 0, 1, 0, 30.18837
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_747.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_747.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_747.jpg, 0, 1, 0, 30.19029
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_851.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_851.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_851.jpg, 0, 1, 0, 30.18636
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_11_956.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_11_956.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_11_956.jpg, 0, 1, 0, 30.19104
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_12_084.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_12_084.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_12_084.jpg, 0, 1, 0, 30.19156
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_12_188.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_12_188.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_12_188.jpg, 0, 1, 0, 30.19039
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_12_298.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_12_298.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_12_298.jpg, 0, 1, 0, 30.19048
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_12_401.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_12_401.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_12_401.jpg, 0, 1, 0, 30.19053
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_12_508.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_12_508.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_12_508.jpg, 0, 1, 0, 30.19052
C:\Users\ANS\Desktop\data\IMG\center_2020_07_11_12_57_12_670.jpg, C:\Users\ANS\Desktop\data\IMG\left_2020_07_11_12_57_12_670.jpg, C:\Users\ANS\Desktop\data\IMG\right_2020_07_11_12_57_12_670.jpg, -0.4772418, 1, 0, 30.16081
